duration,days_left,is_vistara,is_zero_stops,departure_time_Early_Morning,departure_time_Evening,departure_time_Morning,departure_time_Night,source_city_Chennai,source_city_Delhi,source_city_Hyderabad,source_city_Kolkata,source_city_Mumbai,arrival_time_Early_Morning,arrival_time_Evening,arrival_time_Late_Night,arrival_time_Morning,arrival_time_Night,destination_city_Chennai,destination_city_Delhi,destination_city_Hyderabad,destination_city_Kolkata,destination_city_Mumbai
6.92,11,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.08,31,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.75,39,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23.67,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
15.75,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.25,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.17,27,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13.0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23.83,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12.17,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
18.33,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15.08,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.33,20,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.67,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.25,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21.42,39,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10.5,33,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10.5,45,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
22.25,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9.25,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5.33,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11.92,43,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.42,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
17.0,28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
17.33,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
19.92,41,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10.17,34,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6.08,33,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14.25,23,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
14.5,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26.0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11.58,27,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27.92,40,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22.33,11,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
27.25,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
15.08,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8.58,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
17.08,21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14.5,40,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
21.08,29,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
13.33,31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12.33,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.08,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.5,48,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
22.25,48,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
14.75,15,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9.5,32,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13.5,16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.5,40,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
14.58,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15.17,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25.67,37,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.17,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18.25,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1.67,36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.58,36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
21.17,27,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
16.0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.75,21,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.83,23,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10.0,49,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
21.5,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
13.5,24,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.83,32,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9.58,41,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9.58,44,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
14.17,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.42,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.08,32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.25,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.25,19,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10.5,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9.25,43,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
17.33,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.58,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16.17,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6.67,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.67,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.42,29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
18.08,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20.42,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25.92,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11.25,16,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
26.83,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20.42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21.25,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.92,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17.67,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
12.58,33,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15.75,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12.67,49,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
19.83,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.75,29,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.42,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.17,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
16.0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
10.0,32,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8.75,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8.42,47,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25.25,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.17,49,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
19.25,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7.0,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.08,45,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
26.75,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
15.08,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1.42,41,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16.0,16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.58,44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.5,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10.0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6.67,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7.08,21,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.08,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
13.0,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
14.08,13,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
15.0,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26.5,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25.58,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.67,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
24.5,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.42,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8.67,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12.0,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4.83,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15.25,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12.25,13,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16.17,28,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25.58,47,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12.75,43,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11.0,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9.0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29.5,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
23.33,41,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7.92,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12.0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.08,40,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
22.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20.67,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.33,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23.83,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10.67,27,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
13.08,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.58,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8.25,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16.92,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2.25,28,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6.75,19,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12.58,27,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.33,32,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26.5,49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2.75,18,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12.42,18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.75,29,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15.58,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8.33,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.0,40,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7.33,28,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27.75,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
21.0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2.17,41,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3.08,25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16.5,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.17,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.83,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17.5,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.17,27,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12.42,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.17,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11.0,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
12.0,32,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8.33,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.58,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5.17,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13.0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13.58,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
15.67,41,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.17,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1.92,16,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.25,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7.17,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11.58,26,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7.17,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5.08,22,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13.33,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10.42,33,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
13.92,49,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
13.17,12,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
13.08,33,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
17.17,33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
13.58,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2.75,34,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6.67,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.25,39,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13.0,30,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20.08,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11.5,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2.33,40,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6.58,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
12.67,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8.0,31,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.67,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.92,27,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.08,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
28.92,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21.67,40,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.42,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10.17,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.58,46,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
15.25,10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.33,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22.42,31,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12.33,31,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20.17,48,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
12.58,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.33,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
12.33,35,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16.83,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
13.5,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23.25,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13.58,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8.33,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
12.75,39,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.92,29,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
21.42,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2.58,21,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.92,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5.67,35,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13.58,11,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
12.33,28,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17.08,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11.17,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8.75,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13.0,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
25.25,45,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16.58,31,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.58,19,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14.17,31,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
12.58,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.92,29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23.0,40,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16.33,39,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.17,45,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.33,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5.17,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15.5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.58,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
21.83,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.33,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
13.08,45,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
27.0,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.67,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8.83,19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
15.83,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
11.08,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11.17,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.25,24,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
15.75,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.08,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.58,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9.75,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.83,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11.08,43,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
12.25,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20.92,22,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.92,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
24.33,41,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12.17,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7.17,22,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
12.33,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7.5,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19.5,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.58,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
13.33,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12.67,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
15.0,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.17,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
